id	Author	Quotes	Queries	Key_Words
c56f907f-e010-4cee-a1e1-6fac648d07f7	Paulo Coelho	Go for the impossible. I always tried to find my own limits. So far I did not find them, so my universe is in constant expansion.	It is impossible || I have a limit || It is beyond my capacity	impossible || limits
d3970f48-13f5-4993-b28c-bcaadc660685	Paulo Coelho	Timidity puts obstacles in your path, boldness eliminates them.	I am afraid || what if I fail || I am fearing	timidity || obstacles || bold
6d8eb1f7-2071-4c86-9422-b957e1d66e1e	Paulo Coelho	‘Someday’, ‘maybe’ and ‘if’ are very dangerous words that must be avoided.”	maybe I can do it || Someday I will do it ||	someday || maybe
97824120-65c8-4fca-82c8-9140a8929cca	Paulo Coelho	Don’t listen to the malicious comments of those friends who, never taking any risks themselves, can only see other people’s failures.	My friends are jealous of me || they want to tear me apart || they can’t see by succeeding	jealous
e6e4d348-bb36-4a81-ad45-c74cf55699ea	Paulo Coelho	All battles in life serve to teach us something, even the battles we lose.	I have lost it || I have failed || I could not succeed || I tried || I could not make it	lose || battle
c24cf833-0ac3-44e6-9158-e09a4b2630d1	Paulo Coelho	Those who never take risks can only see other people’s failures.	I have haters || I have critics || People talk bad about me	haters || jealous
f51c8d0c-77ed-4a48-ae11-6a8510bdb168	Paulo Coelho	The most important experiences we can have are those that take us to the very limit. That is the only way we learn, because it requires all our courage.	I feel like I am standing at the edge of a cliff || I cannot take this anymore	limit
12af2d7f-36e4-46b9-a1aa-f90cb8993b53	Paulo Coelho	The world lies in the hands of those who have the courage to dream and who take the risk of living out their dreams – each according to his or her own talent.	I have a dream || I want to accomplish my dream || My dreams are shattered	dream || courage || risk
27ea1c09-2d50-41e0-9c2b-125ec3b39a3d	Paulo Coelho	It is always important to know when something has reached its end. Closing circles, shutting doors, finishing chapters, it doesn’t matter what we call it; what matters is to leave in the past those moments in life that are over.	I went through a divorce || My girlfriend dumped me || I cannot get over my break-up	past
970a4535-abed-460d-81d5-cc583f6c799b	Paulo Coelho	Tragedy always brings about radical change in our lives, a change that is associated with the same principle: loss. When faced by any loss, there’s no point in trying to recover what has been; it’s best to take advantage of the large space that opens up before us and fill it with something new.	I went through a divorce || My boyfriend friend dumped me || I cannot get over my break-up || I got fired from my job || I lost my job || I am terminally ill || I had an accident	tragedy || loss
60a7c53c-9210-4b5a-b636-248ef0af1034	Paulo Coelho	It’s what you do in the present that will redeem the past and thereby change the future.	I want to live in present || I want to move on || I want to leave the past	present || future
301f90b1-09a7-4b5f-9033-42fab149f3a8	Robert Kiyosaki	In the real world, the smartest people are people who make mistakes and learn. In school, the smartest people don’t make mistakes	I am not perfect || how to avoid mistakes || no room for mistakes	mistakes
4d60632f-241e-41fe-89cb-2247882719e8	Robert Kiyosaki	It’s not what you say out of your mouth that determines your life,it’s what you whisper to yourself that has the most power!	what my inner voice says || should I tell my plans? || I will do it!	whisper || words
f135a683-d673-4e89-87f9-3e67a8622b94	Robert Kiyosaki	The most successful people in life are the ones who ask questions. They’re always learning. They’re always growing. They’re always pushing	I have a question || I need to ask	successful || learning || growing
b1a441ad-6e98-4f23-8ca9-43da36672a50	Robert Kiyosaki	Don’t be addicted to money. Work to learn. don’t work for money. Work for knowledge	Money or knowledge? || learning or earning?	money || knowledge
83cb9752-bf54-4f07-9b3c-17a25c17d58c	Robert Kiyosaki	It’s easier to stand on the sidelines, criticize, and say why you shouldn’t do something. The sidelines are crowded. Get in the game	How to deal with haters? || People often criticize me	haters || criticize
e419b642-396f-406e-942f-f4a4a4c82a24	Robert Kiyosaki	The trouble with school is they give you the answer, then they give you the exam. That’s not life	I am bad in academia || can I learn from academia?	school
d746495e-83ca-47bc-891b-2ff9ee0e9125	Robert Kiyosaki	Complaining about your current position in life is worthless. Have a spine and do something about it instead	I am not happy || I regret || Things are not going well || life is unhappy	complaining || position
47e067bb-666b-4bfb-877e-5b136697e647	Robert Kiyosaki	The fear of being different prevents most people from seeking new ways to solve their problems	I am very different || My all friends do like that ||	fear || different
2f092c19-179d-491e-bdfc-67d8c4a17ce9	Robert Kiyosaki	Winners are not afraid of losing. But losers are. Failure is part of the process of success. People who avoid failure also avoid success	I am a failure || I am afraid of losing || what if I don’t succeed?	failure || losing || fear
81251a8b-0687-4b25-9151-a24dbb4b3c79	Robert Kiyosaki	Successful people ask questions. They seek new teachers. They’re always learning.	I have a question || I need to ask || I want to learn || I want to know || I am curious	questions || learning
d174b92d-0405-4caa-8bfe-c1fc7daed5bf	Robert Kiyosaki	If you want to be rich, you need to develop your vision. You must be standing on the edge of time gazing into the future.	How to have vision? || how to be rich?	rich || vision
d3c6f40b-b456-4fb4-b33e-6a5a36f7ad71	Robert Kiyosaki	If you’re still doing what mommy and daddy said for you to do (go to school, get a job, and save money), you’re losing	My parents want me to do that || it is dream of my parents to go to school	school || parents
58334db9-fc76-4f58-a28b-8de4466638b7	Robert Kiyosaki	The most life destroying word of all is the word tomorrow.	I will do it tomorrow || I am procrastinating too much || I hope tomorrow will be better	tomorrow
3546d2fa-8993-4379-a938-84cb6dd1b8af	Robert Kiyosaki	The size of your success is measured by the strength of your desire; the size of your dream; and how you handle disappointment along the way	I am disappointed by failure || I have a big dream	dream || desire || tomorrow
5bbffb7d-44fd-4b22-9c42-29e3c25d866d	Robert Kiyosaki	I’d rather welcome change than cling to the past.	I cannot get out of the past || I want to look ahead || I have so much regret || I can’t forget || I want to move on	change
914d0afc-4e1f-4711-b046-27827c96ce6f	Robert Kiyosaki	Hoping drains your energy. Action creates energy	I have low energy || How to increase energy level? || I am just hoping	hoping || energy || action
3494b3a0-6e37-482d-80c7-32034066a0c0	Robert Kiyosaki	The more a person seeks security, the more that person gives up control over his life	I want security || I feel insecure || I don’t have control over life	security
d0bb1839-5ca8-45c1-b12e-67003f63e003	Robert Kiyosaki	You’ll often find that it’s not mom or dad, husband or wife, or the kids that’s stopping you. It’s you. Get out of your own way.	I can’t grow because of my family || I can’t take risk because of my family || My family is stopping me	stopping || family
ec66e422-c11e-4ad3-9c8f-40c132a3d627	Robert Kiyosaki	The only difference between a rich person and poor person is how they use their time	what is difference between rich and poor? || What is the value of time	time
e6fb2ccb-3046-4f11-97da-20a1258aa303	Robert Kiyosaki	You will make some mistakes but, if you learn from those mistakes, those mistakes will become wisdom and wisdom is essential to becoming wealthy	I want to be wise || Mistakes are costly || mistakes are painful || I want wisdom	mistakes || wisdom
a7d81e8d-b8a9-409b-8e73-414993cef97a	Robert Kiyosaki	If you realize that you’re the problem, then you can change yourself, learn something and grow wiser. Don’t blame other people for your problems	people are causing me trouble || people are bad || people disappoint me	blame || change
2f3aca34-3b13-410d-8c1d-ae9f102b24f3	Robert Kiyosaki	Workers work hard enough to not be fired, and owners pay just enough so that workers won’t quit	I want to work for myself || I don’t want to work for someone || Can I become rich by a job?	fired
142b5bdb-f19a-4bc7-8d27-f02c64be2c80	Robert Kiyosaki	As I said, I wish I could say it was easy. It wasn’t, but it wasn’t hard either. But without a strong reason or purpose, anything in life is hard	I don’t know my purpose || I don’t know what to do?	hard || reason
4a15d470-0886-4d31-8ced-55f0bf0e545b	Robert Kiyosaki	The single most powerful asset we all have is our mind. If it is trained well, it can create enormous wealth in what seems to be an instant	what is the power of my mind? || How can I change my mind?	mind || wealth
aafcf659-8830-468f-a0b1-63e44b651f46	Robert Kiyosaki	The power of “can’t”: The word “can’t” makes strong people weak, blinds people who can see, saddens happy people, turns brave people into cowards, robs a genius of their brilliance, causes rich people to think poorly, and limits the achievements of that great person living inside us all	I can’t do it || it is impossible for me	Impossible
079694ba-4eaa-4a74-86e0-0125ec98547e	Robert Kiyosaki	One of the great things about being willing to try new things and make mistakes is that making mistakes keeps you humble. People who are humble learn more than people who are arrogant	Mistakes are painful || Mistakes are costly || I want to try new things	mistakes
4a96ef2f-c3ea-406c-b6a2-93de4a5b3699	Robert Kiyosaki	Start small and dream big	I want to do great things || I want to achieve a lot || I have big dreams	small || dream
00c47869-1166-4d4f-a917-7b1102349f08	Robert Kiyosaki	Emotions are what make us human. Make us real. The word ’emotion’ stands for energy in motion. Be truthful about your emotions, and use your mind and emotions in your favor, not against yourself	I am getting very emotional || I am getting very sensitive	emotions
3fcd4082-6b95-4ec4-85d0-60fcf7ded80a	Robert Kiyosaki	If you want to be financially-free, you need to become a different person than you are today and let go of whatever has held you back in the past	I want to be financially independent || I am unemployed || I am poor || I am broke	financially
7b27629d-06e4-4293-a20f-3fdb613622db	Robert Kiyosaki	Sight is what you see with your eyes, vision is what you see with your mind	How to have vision? || how to visualize things? || How to be farsighted?	vision
2e95701a-64d1-43ae-8673-2a7c98b153bb	Robert Kiyosaki	In school we learn that mistakes are bad, and we are punished for making them. Yet, if you look at the way humans are designed to learn, we learn by making mistakes. We learn to walk by falling down. If we never fell down, we would never walk	Mistakes are painful || Mistakes are costly || I want to try new things	mistakes || school
9fa5ebd5-9973-404c-876b-421bf280f33c	Robert Kiyosaki	Never say you cannot afford something. That is a poor man’s attitude. Ask HOW to afford it.	I can’t afford it || I wish I can buy it || I don’t have money	afford
a9a9afd1-8613-4ccf-95e0-5e69d1f19697	Robert Kiyosaki	F.O.C.U.S – Follow One Course Until Successful	I need focus || I have lots of distraction || I get distracted easily	focus
68fda41b-8f4a-4b05-ae9c-cc1f0a87a2ec	Robert Kiyosaki	Your future is created by what you do today, not tomorrow	I will do it tomorrow || I am procrastinating too much || I hope tomorrow will be better	today || tomorrow
98636d8f-1ed6-40b0-bbbe-b4bf3de93ce6	Robert Kiyosaki	“Find out where you are at, where you are going and build a plan to get there.	How to have a vision? || I feel lost || I don’t know what to do	way || destiny
b3d64060-b3a2-4993-a668-8a954714d38d	Robert Kiyosaki	I am concerned that too many people are focused too much on money and not on their greatest wealth, which is their education. If people are prepared to be flexible, keep an open mind and learn, they will grow richer and richer through the changes. If they think money will solve the problems, I am afraid those people will have a rough ride.	should I earn or learn? || I don’t want to learn	money || education
150be32f-dfd8-4b28-a783-5789b1e219fc	Robert Kiyosaki	People who dream small dreams continue to live as small people	I want to dream big || I want to be a successful person	small || dream
3e66cc25-e0de-4fab-8bf8-e982184c20c2	Robert Kiyosaki	The richest people in the world build networks; everyone else is trained to look for work	Can I become rich with my job? || If rich people don’t work what they do?	netrworks
e5f9ab67-50f8-41c9-9bbe-ef4dd6d2b955	Robert Kiyosaki	Skills make you rich, not theories	How to be rich in academia? || Can a PhD be rich? || why PhD are poor? || I have learned in school	skills || theories
d91e3f43-34b6-457a-b4ff-aa0bf322a43d	Robert Kiyosaki	Losers quit when they fail. Winners fail until they succeed.	I am a failure || I feel like a loser || I have failed a lot	quit || losers || fail
414fd1fa-bd1f-4cd6-b192-d682a79566fa	Robert Kiyosaki	Too many people are too lazy to think. Instead of learning something new, they think the same thought day in day out	I don’t want to think || I want to do something new || Life is same and boring	lazy || think || learning
9e2f5809-da65-4e9d-aa0c-6cdbc2f90a43	Robert Kiyosaki	Education is cheap; experience is expensive	mistakes are costly || I had a bad experience || what is the difference between education and experience?	experience || education
6dd23713-246b-4b8d-a71b-ec174a68fb27	Robert Kiyosaki	There are no mistakes in life, just learning opportunities	How to avoid mistakes? || I have made lots of mistakes in life || How to overcome my regret?	mistakes
f889b59b-2e8b-4a3e-85c8-9dec34095a02	Robert Kiyosaki	The love of money is not the root of all evil. The lack of money is the root of all evil.	Love of money is not good || Money is evil	money
112dfb19-9907-43cf-8c36-b90a94005b0a	Robert Kiyosaki	We all have tremendous potential, and we all are blessed with gifts. Yet, the one thing that holds all of us back is some degree of self-doubt. It is not so much the lack of technical information that holds us back, but more the lack of self-confidence.	I have so much self-doubt || I don’t believe in myself || I don’t trust myself || I don’t have confidence in myself	talent || potential
b8b9d7c9-1da2-4ff4-ab5e-2af67b48933a	Robert Kiyosaki	When you are forced to think, you expand your mental capacity. When you expand your mental capacity, your wealth increases	let me think || I can’t even think || how to increase my mental capacity? || How to increase wealth	wealth || capacity
9e2e8431-be42-4068-b84e-1c00a2dc3868	Robert Kiyosaki	Making mistakes isn’t enough to become great. You must also admit the mistake, and then learn how to turn that mistake into an advantage	I find it hard to admit mistake || why don’t I learn from my mistakes? || why do I repeat the mistakes again?	mistake
b52415b1-e7a9-425f-99d7-044f423f969c	Robert Kiyosaki	In today’s rapidly changing world, the people who are not taking risk are the risk takers	I don’t want to take risk || what if I lose everything? || what if I lose my money?	risks
0a2c3711-cb73-4b90-985c-5aba5ef5ad10	Robert Kiyosaki	Tomorrows only exist in the minds of dreamers and losers	I will do it tomorrow || I am procrastinating too much || I hope tomorrow will be better	tomorrow
f65e0d81-49a9-47b4-9623-050f8f0f0e95	Robert Kiyosaki	Excuses cost a dime and that’s why the poor could afford a lot of it	why do I make excuses?	excuses || poor
133b21bb-f177-409f-91b9-899ed8ac48db	Robert Kiyosaki	People need to wake up and realize that life doesn’t wait for you. If you want something, get up and go after it	I will do it tomorrow || I am procrastinating too much || I hope tomorrow will be better	wake || procrastinate
59d039c0-6c9d-4481-b656-5989ee885e2c	Robert Kiyosaki	If you want to be rich, simply serve more people	How to be rich? || How to be a millionaire	rich
346a024d-9933-4061-87e6-72280072fe30	Robert Kiyosaki	Inside each of us is a David and a Goliath	I don’t have the courage || I feel very scared || I want to be strong || I feel week	courage
ad219cd0-4318-4cd1-b107-d8ca4d1df313	Robert Kiyosaki	It is easy to stay the same but it is not easy to change. Most people choose to stay the same all their lives	I want to change myself || I want to become a different person || I don’t want to change | I want to be how I am	change
84f75f55-009b-45f9-aa86-35e1dba6f648	Robert Kiyosaki	Face your fears and doubts, and new worlds will open to you	I am procrastinating || I have so much fear || How to face my fears? || I have so much anxiety	fears
3802c774-f4e8-43a3-b497-c4885c9e4309	Robert Kiyosaki	If you want to go somewhere, it is best to find someone who has already been there	to whom should I ask? || I need an expert opinion || How to do it?	advice || guide
56f31201-5141-44f6-9485-94c0f4eb922e	Robert Kiyosaki	Success is a poor teacher. We learn the most about ourselves when we fail, so don’t be afraid of failing. Failing is part of the process of success. You cannot have success without failure	I am a failure || I feel like a loser || I have failed a lot	fail
377ad0d6-db6b-447e-9b1a-b574a6abc6b3	Robert Kiyosaki	The problem with having a job is that it gets in the way of getting rich	Can I become rich with my job?	job
f75fab05-b594-40cd-93de-9a0c9e7d9c16	Robert Kiyosaki	When times are bad is when the real entrepreneurs emerge	I am broke || I don’t have money || I am in crisis	broke
82a72efc-e07c-4afb-841c-c7c8b0fd9e2a	Robert Kiyosaki	Sometimes you win, sometimes you learn	I have failed a lot || What if I am unsuccessful?	learn
1123346d-01aa-4091-81d6-12cc5bd91709	Robert Kiyosaki	You get one life. Live it in a way that it inspires someone	We all must die || what should I do in life?	inspires
8ddad7e5-6cb9-4543-ad8a-7ce464f21c03	Robert Kiyosaki	The biggest challenge you have is to challenge your own self doubt and your laziness. It is your self doubt and your laziness that defines and limit who you are.	How not to procrastinate? || How not to be lazy? || How to overcome my limits? || How to be at my full potential? || How to give my best?	laziness || doubt || limit
b08fcbf6-bc0f-478c-85d2-e176e00e81df	Robert Kiyosaki	When I started my last business, I didn’t receive a paycheck for 13 months. The average person can’t handle that pressure	Life is hard || How much it takes to be successful? || I have lot of pressure || what will I earn if I don’t do job?	pressure
35e2c08a-610c-4863-b293-7078fea1f5c5	Robert Kiyosaki	Getting rich begins with the right mindset, the right words and the right plan	How to be rich? || How to be a millionaire	rich
aa05b205-b1d1-4efe-adc1-fa477f86bede	Robert Kiyosaki	Sometimes, what is right for you at the beginning of your life is not the right thing for you at the end of your life	I want it to happen. || I want it so much || I tried so hard || I could not achieve what I wanted || I wished it was mine	desire || wish
cd8be27a-ff5c-4694-b5a8-b63ec5c26a80	Robert Kiyosaki	Business is like a wheel barrow. Nothing happens until you start pushing	How to make business work? || How to make things happen? || How to be a doer? || I don’t feel like doing anything || How to push myself?	lazy
f8e990b2-7d10-4e31-aabc-360a4f18942d	Robert Kiyosaki	Starting a business is like jumping out of an airplane without a parachute. In mid air, the entrepreneur begins building a parachute and hopes it opens before hitting the ground	Who are entrepreneurs? || How hard is to have your own business? || what are qualities of entrepreneurs?	entrepreneur
46c1a38f-5cb5-4615-b683-f5f55c62de10	Robert Kiyosaki	Financial struggle is often the direct result of people working all their lives for someone else	I don’t have money || can I be rich in Job? || how to be financially independent?	financially
8348dd4a-0b62-4868-b653-8fd17846c153	Robert Kiyosaki	Being an entrepreneur is simply going from one mistake to the next. You must have the fortitude to continue on	I am afraid of mistakes in business || One mistake can make you poor	entrepreneur
6a874cbe-7bf7-4d4e-aa03-b6b4befec4cc	Robert Kiyosaki	If you’ve failed, that means you’re doing something. If you’re doing something, you have a chance	I am a failure || I have failed a lot || I have tried very hard	failed
8aaa1151-8380-4944-92e7-cecc3d3f0e93	Robert Kiyosaki	Losers are people who are afraid of losing	What if I lose everything? || I don’t was to risk everything || Am I a loser? || I am afraid of losing	loser
23edaab4-f4f1-4e04-8635-18cdc895de5b	Robert Kiyosaki	Afraid of change? Then fail	I don’t want to change || I want to be how I am || I am afraid of the change	change
b8ae8021-9b90-421d-97a0-fd128802517a	Robert Kiyosaki	Money is not the goal. Money has no value. The value comes from the dreams money helps achieve.	How to make money quickly? || How to be rich in a day?	money
581b902f-a53e-452c-b104-8bca646d7f09	Robert Kiyosaki	Broke is temporary, poor is eternal	I am broke || I don’t have money || I am in crisis	broke || poor
19e42475-43cc-46b3-824b-50c1ae0a3a8f	Robert Kiyosaki	Failure defeats losers, failure inspires winners	I am a failure || I feel defeated || I feel hopeless	inspires || failure
2da97af7-267d-43a0-b3a6-18345e03c47d	Robert Kiyosaki	Don’t let the fear of losing, be greater than the excitement of winning	What if I lose everything? || I don’t want to risk everything || I am afraid of losing	fear
71bc2229-8459-41d4-89cb-2518d864ffa0	Robert Kiyosaki	One of the reasons many people are not rich is because they are greedy	Rich people are greedy || How to be rich quickly? || how to be rich in a day?	greedy
b01e1722-f175-432d-bcad-ad7f00391e10	Robert Kiyosaki	The problem with this world is not enough problem solvers. So, if you become a problem solver, you become rich	If I have problems, then how can I be rich? || How to be rich	rich
7e415ed4-e6a5-4a00-8f21-9b78647b67d2	Robert Kiyosaki	The world is full of smart poor people	why PhD are poor? || why educated people are poor?	smart
0400fea6-dae5-430a-9924-13e82a0b387b	Robert Kiyosaki	The key to life is to be happy with or without money	How can I be happy? || I have money, but I am not happy || I am poor, and I want to be happy	happy || money
3a132abd-5eea-4761-8621-3c0c989d5bc4	Robert Kiyosaki	Don’t work for money; make it work for you	I want to be financially independent || I want passive income || I don’t want to go for job || I don’t want to work but be rich	job
a12acc24-bd52-4798-951b-f6653a07408d	Robert Kiyosaki	If you want to be rich, be friends with people who have the same mindset as you, or who at least won’t try to change your mindset to be more like theirs. Life is too short to spend time with people who don’t help you move forward	I want to be away from toxic people || how to get rid of negative people?	rich || mindset
7510dd6e-1769-437b-ab17-4b5fb039f306	Robert Kiyosaki	If you want to be rich, don’t allow yourself the luxury of excuses	I want to be rich || how to be a millionaire? || I have so many excuses	excuses
ca72856c-d432-4d8f-a36d-6ff1dcd4df9b	Robert Kiyosaki	Change your focus from making money, to serving more people. Serving more people makes the money come in	I want to make money || I want to be rich || How to be a millionaire || I want to be rich now || How to be rich easily?	money
fd549e1a-6c1a-4982-a2c0-75c9fe0f5b02	Robert Kiyosaki	People say 'I want to be rich'. The question is, 'Are you willing to do what it takes?'	I want to be rich || how to be a millionaire? || how to be wealthy?	rich
6faffef5-4077-4418-b604-e203dfbd7fd9	Robert Kiyosaki	If you can ask a young man to give his life for his country, you can lead people.	How can I make customers? || How can I be a good seller? || I want to be a good leader	marketing
d4b9fdf8-0a10-43f6-bb7c-2d653a2950d6	Robert Kiyosaki	Real estate investing, even on a very small scale, remains a tried and true means of building an individual's cash flow and wealth.	Should I invest in real state? || Where should I invest my money? || Safest way to make money?	estate
3b59604b-dee3-4616-941a-65d994f0311e	Robert Kiyosaki	Few people realize that luck is created.	I am not lucky || how to be lucky? || Luck is everything	luck
52161050-e993-440f-a39a-cccc886519b8	Robert Kiyosaki	The problem with being an employee or self-employed is you pay the highest taxes.	I want passive income || I don’t want to pay taxes || Can I be rich with my job?	employee || job
34f79858-ad63-4b68-af7b-da2ad4a93c03	Robert Kiyosaki	The Web and new technology offer more opportunities to reach a world market at a lower price. Today, a person can start a business at home and reach the world market.	how to do marketing? || how to make customers?	marketing
56c65814-cad3-480d-b0b9-393a2f2af178	Robert Kiyosaki	I began playing Monopoly for real when I was 26 years old. Today, my wife and I have approximately 1,400 little green houses - each paying us monthly. You do not have to be a rocket scientist or have a Harvard degree to play Monopoly for real.	Do I have to be smart to make money? || I am not smart how can I make money? || Should I do PhD to make money?	
7c2784da-88fc-43e9-aade-cc9ff9adf1af	Robert Kiyosaki	Our brains are either our greatest assets or our greatest liabilities	I have no control over my thoughts. || I want to change my mind. || I want to think positively | I am very negative thinking	brain || mind
c7ce84cb-0baa-4213-b723-a418e37f72ce	Robert Kiyosaki	French fries kill more people than guns and sharks, yet nobody's afraid of French fries.	Tell me a joke	
bc1f8935-e0a3-4708-bbb6-9e31efa44caf	Robert Kiyosaki	Learn to use your emotions to think, not think with your emotions	I am emotional || I am being sensitive	emotions
27c06fd5-8261-498f-9556-38d544348925	Robert Kiyosaki	I keep hearing, I’d rather be happy then rich. Why not be both?	Money cannot buy happiness || Money makes me happy || I want to be rich and happy	
a49620ab-b21e-435f-8736-9afe8260908d	Rumi	It is God's kindness to terrify you in order to lead you to safety.	I am feeling afraid || I had a traumatic experience || why this is happening to me? || God does not love me || I am against all odds	depressed || terrified
8512670b-dd94-404c-a65d-c957940ff2fc	Rumi	We owe thankfulness to God, not sour faces. Nothing is good in life	I am not thankful || How to be grateful || I love God	thankfulness || greatful
0ea38d51-6ef6-412f-97da-e5472ceca954	Rumi	Outside ideas of right doing and wrong doing there is a field. I'll meet you there.	What is right? || What is wrong? || I don’t know what is right for me || You are wrong! ||I want to meet you || I want to see you	wrong || right
0e66ef6b-6d77-4356-88b9-622e4645300b	Rumi	Don't be like a man using a candle to look for the sun	I don’t know my destiny || How to find the truth? || How to see God || I want to meet God || According to science God does not exist	truth
e0a97166-7a31-471f-bc1d-5eddfb7a6a0e	Rumi	Today, let us swim wildly, joyously in gratitude.	I am depressed || I am sad || I want to be thankful || I want to be happy || How to be happy? || I want to enjoy life	today || gratitude || happy
4949ff7d-2536-4631-abd8-835bc684a26c	Rumi	From understanding comes LOVE. Understanding Set your sights on a place higher than your eyes can see.	Why my family do this to me? || my wife does not understand me || I am very understanding	understanding
cded777d-327d-4857-965a-4143aa665065	Rumi	If you dig a pit for others to fall into, you will fall into it yourself.	I want to curse him || I want to take revenge || I want to make him miserable	
b8795268-e0c0-473b-ae91-6dab61a2572d	Rumi	He who tastes not, knows not.	I want to try || I just wanted to try	try
9d5e6d8d-2ab9-41b0-9aae-fdf02b08b433	Rumi	Many have been led astray by the Qur'an: by clinging to that rope many have fallen into the well. There is no fault in the rope.	Is Quran the book of God? || Is bible the book of God? || I feel better with holy book || I hate the religious people || Religion makes people stupid	Quran || astray
5e1bff57-b520-4e43-9258-4a0fdcf94d18	Rumi	Where there is ruin, there is hope for a treasure.	I am ruined || I feel hopeless || where to find the treasure?	hope || ruin
35d718c1-8222-4de4-b42b-ecc37b017f30	Rumi	Let yourself be drawn by the stronger pull of that which you truly love.	How to know what I love? || How to find my passion? || what do I love? || who to find my talent? || How to know at which thing I am good at?	love || passion
06dc52c4-fb4f-4e17-afd8-8756d227a47b	Rumi	Start a huge, foolish project, like Noahit makes absolutely no difference what people think of you.	People think I am stupid || I must prove people are wrong	
ff004cba-260a-494e-8647-4137b50641d7	Rumi	silence is the language of god, all else is poor translation.	Is Quran the book of God? || Is bible the book of God? || how to talk with God? || How to listen to God?	language || silence
07dc03a9-adf3-4261-9f60-2e2c576237d8	Rumi	Travel brings power and love back into your life.	What is the benefit of travel? || I want to travel	travel
456bcb80-4398-46dd-8493-cc6d385e2d14	Rumi	The breezes at dawn have secrets to tell you Don't go back to sleep! You must ask for what you really want. Don't go back to sleep	I want to wake up early in the morning || I wake up very late || I am a night owl || I wake late at night	dawn
cbbecc92-9c71-4832-8210-828b688917a9	Rumi	Everything you possess of skill, and wealth, and handicraft, wasn't it first merely a thought and a quest?	I can’t do it || it is impossible || Can I do it? || Can I make it? || I have a thought || I want to do it	quest || wish || desire
01d2c6e8-0497-465f-9016-a99783c358d8	Rumi	Come, seek, for search is the foundation of fortune: every success depends upon focusing the heart.	How to be successful? || How to find my passion? || I don’t know what to do || I feel lost	focusing
bcb5084b-3d17-47a4-a0e5-38531ce7c4d6	Rumi	Dance where you can break yourself up to pieces and totally abandon your worldly passions.	I don’t want to work hard || I want to leave my comfort zone	comfort
f2233c65-eeb1-46b6-9881-ee7dec236117	Rumi	The soul has been given its own ears to hear things mind does not understand.	I don’t know what I love	mind || soul || understand
22e75e6b-0fa4-4934-b77a-564b6fcaf37e	Rumi	Your happy songs bring to me the scent of Heaven. Please keep singing!	I am very grateful || I am very thankful	happy || singing
82a934e4-820b-461c-a5b7-d335479f8d07	Rumi	In the silence between your heartbeat bides a summons. Do you hear it? Name it if you must, or leave it forever nameless	What I truly love? || How to find what you love? || How to listen to my gut feelings?	silence || heart
d9ced043-2574-45ad-b747-a07bfb07dd40	Rumi	Rise up nimbly and go on your strange journey!	I feel shattered || I feel defeated || I could not make it || I have lost	journey || rise
6e417cea-610c-4073-8caf-6553cb626ac7	Rumi	If all you can do is crawl, start crawling.	My pace is very slow || Its very long journey || I am too slow || Its beyond my capacity || I don’t have energy	slow || crawl
2014638f-a6e2-4274-acb6-83e627f25641	Rumi	Your mind is a globe of awareness; a starry universe. When you push off with your foot, a thousand new roads become clear	I feel lost || I don’t know what to do || I don’t have choices || I don’t have options	way || clear || roads
3c6bf82f-e392-40a0-80a5-9283837d45a1	Rumi	No more words. Hear only the voice within.	I don’t know how to explain || I am speechless || I don’t want to talk || Tell me more || What do you mean?	silence || words
012147e7-4d10-4e1c-b99f-23ec169f05f4	Rumi	God writes spiritual Mysteries on our heart, where they wait silently for discovery.	I want to be spiritual || How to be spiritual?	
383e3aae-df0b-4b48-9028-723b33a2b09b	Rumi	Why am I seeking? I am the same as God. His essence speaks through me. I have been looking for myself.	How to find God? || Where is God? ||I feel I am the God	
07577583-44d2-40b7-afd9-05d594075071	Rumi	let's get away from all the clever humans who put words in our mouth. Let us only say what our hearts desire.	What people will think? || what others will say?	hearts
d03affbc-8a4b-4b7c-876a-4c2474df07ed	Rumi	Why should you stay at the bottom of a well, when a strong rope is in your hand?	I don’t know what to do. || I want a way out || I want the miseries to end|| I want an end to my sufferings	help
897f63e8-2ca0-4c51-b491-47c429a2fd84	Rumi	Never be without remembrance of Him (God), for His remembrance gives strength and wings to the bird of the Spirit.	I love God	
943ebd63-0ffa-4ce3-b8f2-6a45c7d477b8	Rumi	If you only say one prayer in a day make it Thank You.	I feel thankful || I am grateful || I feel blessed || I feel lucky	thank you || prayer
3f863887-7f3c-404b-b821-8aab1e89acb1	Rumi	When LOVE for GOD has been doubled in your HEART, there is no doubt that GOD has love for YOU.	Do God love me? || I don’t know if God loves me || I love God	
10d0f1ad-070e-47e2-a255-092f359585c3	Rumi	Open the window of your heart and let the Spirit speak	I want to say something || I don’t know what to say	heart
d9472e19-fe69-477b-96ef-c7709bac5548	Rumi	The moment an inspiring thought enters your heart, appreciate it as a dear guest visiting you that day.	I have an idea || I have good thought || I have a dream	thought
6f1ad5d1-e5c1-433d-a471-06ea4bd19cb2	Rumi	You are more valuable than both heaven and earth. What else can I say? You dont know your own worth.	I feel worthless || I feel useless || I feel like a burden	worthless
11bb62b4-9cb7-4278-bc94-4fbbdca6015b	Rumi	The inspiration you seek is already within you. Be silent and listen.	I want inspiration || I want motivation ||Nothing can inspire me || Nothing can motivate me	inspiration || silent
